1,0.11999999731779098511
2,0.15299999713897705078
3,0.17900000512599945068
4,0.20100000500679016113
5,0.18700000643730163574
6,0.22100000083446502686
7,0.21699999272823333740
8,0.23700000345706939697
9,0.25099998712539672852
10,0.28499999642372131348
11,0.28600001335144042969
12,0.30300000309944152832
13,0.28099998831748962402
14,0.32499998807907104492
15,0.33399999141693115234
16,0.35199999809265136719
17,0.35800001025199890137
18,0.37500000000000000000
19,0.36599999666213989258
20,0.39700001478195190430
21,0.41800001263618469238
22,0.42599999904632568359
23,0.44200000166893005371
24,0.41600000858306884766
25,0.45600000023841857910
26,0.46099999547004699707
27,0.46500000357627868652
28,0.48699998855590820312
29,0.47499999403953552246
30,0.50700002908706665039
31,0.48800000548362731934
32,0.50000000000000000000
33,0.53200000524520874023
34,0.51899999380111694336
35,0.52100002765655517578
36,0.52999997138977050781
37,0.56800001859664916992
38,0.55299997329711914062
39,0.56000000238418579102
40,0.55599999427795410156
41,0.56699997186660766602
42,0.56599998474121093750
43,0.57700002193450927734
44,0.58999997377395629883
45,0.61900001764297485352
46,0.60799998044967651367
47,0.62699997425079345703
48,0.61900001764297485352
49,0.62599998712539672852
50,0.63400000333786010742
51,0.63700002431869506836
52,0.64499998092651367188
53,0.63999998569488525391
54,0.64200001955032348633
55,0.65399998426437377930
56,0.65600001811981201172
57,0.67400002479553222656
58,0.68099999427795410156
59,0.66299998760223388672
60,0.66100001335144042969
61,0.70200002193450927734
62,0.68999999761581420898
63,0.71100002527236938477
64,0.69700002670288085938
65,0.67799997329711914062
66,0.68900001049041748047
67,0.69099998474121093750
68,0.73000001907348632812
69,0.70899999141693115234
70,0.71700000762939453125
71,0.71899998188018798828
72,0.71299999952316284180
73,0.71499997377395629883
74,0.71600002050399780273
75,0.73600000143051147461
76,0.73100000619888305664
77,0.74199998378753662109
78,0.74199998378753662109
79,0.73299998044967651367
80,0.72500002384185791016
81,0.72799998521804809570
82,0.75000000000000000000
83,0.75300002098083496094
84,0.73799997568130493164
85,0.76099997758865356445
86,0.75700002908706665039
87,0.75900000333786010742
88,0.74000000953674316406
89,0.75199997425079345703
90,0.76499998569488525391
91,0.76999998092651367188
92,0.76399999856948852539
93,0.76499998569488525391
94,0.75400000810623168945
95,0.75800001621246337891
96,0.75900000333786010742
97,0.77300000190734863281
98,0.78500002622604370117
99,0.76899999380111694336
100,0.78500002622604370117
